timestamp,current,voltage,soc
4/13/2022 0:12,7.189178999,973.2315298,53.6
4/13/2022 0:12,8.8,973.6,53.6
4/13/2022 0:12,8.8,973.6,53.6
4/13/2022 0:12,8.8,973.6,53.6
4/13/2022 0:12,4.449999571,973.0361111,53.6
4/13/2022 0:12,0.831509446,972.2875472,53.6
4/13/2022 0:12,-0.2,972.1,53.6
4/13/2022 0:12,-0.2,972.1,53.6
4/13/2022 0:12,-0.2,972.1,53.6
4/13/2022 0:12,-0.2,972,53.6
4/13/2022 0:12,-0.2,971.9799247,53.6
4/13/2022 0:12,-0.2,971.8542533,53.6
4/13/2022 0:12,-0.2,971.8710986,53.6
4/13/2022 0:12,-0.2,971.8042368,53.6
4/13/2022 0:12,-0.2,971.8,53.6
4/13/2022 0:12,-0.2,971.8,53.6
4/13/2022 0:12,-0.2,971.8,53.6
4/13/2022 0:12,-0.2,971.7116648,53.6
4/13/2022 0:12,-0.2,971.7122424,53.6
4/13/2022 0:12,-0.2,971.8,53.6
4/13/2022 0:12,-0.2,971.8,53.6
4/13/2022 0:12,-0.2,971.711875,53.6
4/13/2022 0:12,-0.2,971.786246,53.6
4/13/2022 0:12,-0.2,971.7359251,53.6
4/13/2022 0:12,-0.2,971.8,53.6
4/13/2022 0:13,-0.2,971.8,53.6
4/13/2022 0:13,-0.2,971.7932246,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.6178236,53.6
4/13/2022 0:13,-0.2,971.6958636,53.6
4/13/2022 0:13,-0.2,971.7799375,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.6788847,53.6
4/13/2022 0:13,-0.2,971.6469582,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.6859572,53.6
4/13/2022 0:13,-0.2,971.6396875,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.7,53.6
4/13/2022 0:13,-0.2,971.6475952,53.6
4/13/2022 0:13,1.20062864,971.9112508,53.6
4/13/2022 0:13,5.237812548,972.6034375,53.6
4/13/2022 0:13,7.611403816,972.956579,53.6
4/13/2022 0:13,11.70986806,973.8159648,53.6
4/13/2022 0:13,13.84181952,974.3204043,53.6
4/13/2022 0:13,10.95961527,974.0187783,53.6
4/13/2022 0:13,9.689686937,973.7981249,53.6
4/13/2022 0:13,7.706972515,973.4541458,53.6
4/13/2022 0:13,10.6,974,53.7
4/13/2022 0:14,10.6,974.0967985,53.7
4/13/2022 0:14,13.93428599,974.7668323,53.7
4/13/2022 0:14,24.74000108,976.5925002,53.7
4/13/2022 0:14,31.6633838,977.9247475,53.7
4/13/2022 0:14,26.71115266,977.3807183,53.7
4/13/2022 0:14,26.43227039,977.4866792,53.7
4/13/2022 0:14,27.56946177,977.8813517,53.7
4/13/2022 0:14,26.10612499,977.764625,53.7
4/13/2022 0:14,24.92315396,977.7102628,53.8
4/13/2022 0:14,23.82785083,977.6213085,53.8
4/13/2022 0:14,27.10286598,978.256324,53.8
4/13/2022 0:14,25.63931941,978.2398866,53.8
4/13/2022 0:14,23.45957432,977.8634543,53.8
4/13/2022 0:14,24.8,978.203625,53.8
4/13/2022 0:14,24.8,978.3290057,53.8
4/13/2022 0:14,22.82224976,978.070375,53.9
4/13/2022 0:14,19.46183463,977.5827293,53.9
4/13/2022 0:14,11.33548311,975.8731181,53.9
4/13/2022 0:14,7.552677972,975.678954,53.9
4/13/2022 0:14,3.727784436,975.0390488,53.9
4/13/2022 0:14,-0.215437512,974.1845625,53.9
4/13/2022 0:14,-0.3,974.1,53.9
4/13/2022 0:14,-0.3,973.9602701,53.9
4/13/2022 0:14,-0.3,973.8,53.9
4/13/2022 0:14,-0.3,973.7391332,53.9
4/13/2022 0:14,-0.3,973.6140449,53.9
4/13/2022 0:14,-0.2,973.6889931,53.9
4/13/2022 0:14,-0.2,973.6,53.9
4/13/2022 0:14,-0.2,973.5378635,53.9
4/13/2022 0:14,-0.2,973.5,53.9
4/13/2022 0:15,-0.294635508,973.4838427,53.9
4/13/2022 0:15,-8.443718719,972.0639447,53.9
4/13/2022 0:15,-19.92100003,969.942125,53.9
4/13/2022 0:15,-19.12977378,969.8,53.9
4/13/2022 0:15,-18.53483103,969.7235956,53.9
4/13/2022 0:15,-13.5727215,970.4,53.9
4/13/2022 0:15,-6.773558814,971.4215255,53.8
4/13/2022 0:15,-0.2,972.5689198,53.8
4/13/2022 0:15,-0.2,972.6,53.8
4/13/2022 0:15,-0.2,972.6,53.8
4/13/2022 0:15,-0.2,972.6,53.8
4/13/2022 0:15,-0.2,972.6,53.8
4/13/2022 0:15,-0.2,972.6,53.8
4/13/2022 0:15,-0.2,972.6,53.8
4/13/2022 0:15,-0.2,972.6,53.8
4/13/2022 0:15,-0.2,972.6,53.8
4/13/2022 0:15,-0.2,972.6,53.8
4/13/2022 0:15,-1.788346918,972.3274434,53.8
4/13/2022 0:15,-16.57570966,969.7349527,53.8
4/13/2022 0:15,-15.6,969.6786475,53.8
4/13/2022 0:15,-19.2390522,968.9031602,53.8
4/13/2022 0:15,-17.34239979,968.9924623,53.8
4/13/2022 0:15,-20.79285688,968.1734962,53.8
4/13/2022 0:15,-17.63636929,968.4116835,53.8
4/13/2022 0:15,-4.026272018,970.9511001,53.8
4/13/2022 0:15,0,971.6036053,53.8
4/13/2022 0:15,0,971.7,53.8
4/13/2022 0:15,0,971.7439299,53.8
4/13/2022 0:15,0,971.8,53.8
4/13/2022 0:15,0,971.8,53.8
4/13/2022 0:16,0,971.8,53.8
4/13/2022 0:16,0,971.8,53.8
4/13/2022 0:16,0,971.8715186,53.8
4/13/2022 0:16,0,971.9,53.8
4/13/2022 0:16,0,971.9124922,53.8
4/13/2022 0:16,0,972,53.8
4/13/2022 0:16,0,971.9373744,53.8
4/13/2022 0:16,-0.176175568,971.9,53.8
4/13/2022 0:16,-0.2,971.913125,53.8
4/13/2022 0:16,-0.2,971.9616593,53.8
4/13/2022 0:16,-0.2,971.9,53.8
4/13/2022 0:16,-0.2,971.9,53.8
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.2,971.9196865,53.8
4/13/2022 0:16,-0.2,971.9947517,53.8
4/13/2022 0:16,-0.2,971.9200876,53.8
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.2,972,53.8
4/13/2022 0:16,-0.044037858,972,53.8
